Probe ID	Training experiment 1	Training experiment 2	Training experiment 3	Training experiment 4	Training experiment 5	Training experiment 6	Training experiment 7	Training experiment 8	Training experiment 9	Training experiment 10	Training experiment 11	Training experiment 12	Training experiment 13	Training experiment 14	Training experiment 15	Training experiment 16	Training experiment 17	Training experiment 18	Training experiment 19	Training experiment 20	Training experiment 21	Training experiment 22	Training experiment 23	Training experiment 24	Training experiment 25	Training experiment 26	Training experiment 27	Training experiment 28	Training experiment 29	Training experiment 30	Training experiment 31	Training experiment 32	Training experiment 33	Training experiment 34	Training experiment 35	Training experiment 36	Training experiment 37	Training experiment 38	Training experiment 39	Training experiment 40	Training experiment 41	Training experiment 42	Training experiment 43	Training experiment 44	Training experiment 45	Training experiment 46	Training experiment 47	Training experiment 48	Training experiment 49	Training experiment 50	Training experiment 51	Training experiment 52	Training experiment 53	Training experiment 54	Training experiment 55	Training experiment 56	Training experiment 57	Training experiment 58	Training experiment 59	Training experiment 60	Training experiment 61	Training experiment 62
Probe 4877	-0.634488	0.132877	0.385344	-0.189350	-0.249145	-1.026476	-0.521543	-0.083048	0.604591	0.069760	0.239179	0.847091	0.112945	-0.657741	-0.302295	-0.159452	0.033219	-0.292329	-0.249145	-0.408597	0.514898	0.876989	-0.710892	-0.126233	-1.800482	0.308939	0.694283	0.099658	-0.488323	0.680996	0.083048	-1.627748	0.607913	0.774009	0.219247	-0.262433	-1.109524	0.627845	0.428529	0.508255	-0.069760	-0.315584	0.235857	-1.185932	-0.252467	0.810550	0.066439	-0.880310	-1.136097	-0.292329	-0.890276	0.292329	0.654420	-0.232535	0.554762	0.003322	-0.205960	-0.166096	-0.016610	-0.059795	0.033219	0.305618
Probe 4878	-0.445138	-0.139521	-0.102980	-0.757399	-0.079726	-0.654420	0.179384	-1.441717	0.485002	-0.132877	-0.215925	0.485002	0.471714	-0.667707	0.900242	0.265754	0.166096	-0.352125	0.049829	-0.564728	0.584660	0.162775	-0.568049	-0.747433	-1.212504	0.382022	0.578015	-0.102980	-0.099658	0.903565	-0.156131	-1.787196	0.700927	0.395310	0.282363	0.126233	-1.650999	0.099658	0.534830	0.365412	-0.322227	0.159452	-0.202637	-1.272293	-0.046507	-0.023253	-0.219247	0.973325	-1.458325	-0.285686	-0.833804	-0.199316	0.644454	-0.830482	0.385344	-0.714215	0.255788	-0.016610	0.322227	-0.219247	-0.202637	0.564728
Probe 4879	-0.830482	-1.667607	-0.850414	-0.405276	-1.896820	-3.999600	-1.043085	-2.398436	0.026575	-1.455003	-1.381917	-2.086173	0.890276	-1.458325	-0.667707	-2.564527	0.013288	-1.667607	0.421885	-1.674250	-0.727503	-1.225791	1.219148	-1.817090	-0.893599	-2.322028	-2.122710	-1.993157	-2.082851	-0.199316	-0.408597	1.149383	0.348802	0.192671	-2.807025	-1.481576	1.767266	0.056473	-1.886855	0.023253	-0.421885	0.671030	-0.481679	-1.156026	-2.268872	0.677673	-1.381917	-2.664186	2.850217	1.531411	-0.777331	-1.235756	-1.169324	1.747337	0.551440	-0.255788	-0.617879	-1.986514	-1.019832	-1.621105	1.524768	-2.076208
Probe 4880	-0.607913	0.318905	-0.099658	0.176062	-0.720858	0.073082	0.455104	-1.813769	-0.428529	0.073082	-0.524864	0.059795	-0.561406	0.568049	0.176062	-0.627845	-0.431851	-0.269076	-0.883633	1.225791	0.285686	-0.119590	0.391987	0.508255	1.046407	-0.112945	-0.717537	0.611235	0.591303	-0.634488	-0.186028	-0.036541	-0.013288	-0.342159	0.767365	0.531509	0.083048	0.076404	-0.046507	0.186028	0.448461	-0.491645	0.149487	-0.282363	-0.398631	0.016610	-0.073082	-0.059795	0.265754	0.192671	-0.465070	-0.245822	-0.129556	-0.146165	-0.514898	-0.086370	1.092915	-0.441817	0.106302	-0.112945	0.335514	0.146165
Probe 4881	-0.827160	0.415240	-0.790618	-0.073082	-0.225891	-0.614556	0.116268	2.448260	0.793941	-0.242501	0.352125	-0.375378	-1.222469	-0.637811	-0.913530	0.225891	0.411919	0.820516	0.009966	-0.388665	-0.488323	-0.312261	1.082949	-0.172741	-0.471714	-0.249145	0.654420	-0.189350	-0.289008	-0.687639	0.930140	-0.189350	0.245822	0.315584	0.388665	-0.764043	-0.524864	-0.252467	-0.438495	0.647775	0.262433	-0.229213	0.112945	-0.362090	-0.438495	-0.162775	-1.006544	0.102980	0.700927	-0.076404	-0.930140	-0.667707	-0.840448	-0.524864	1.484897	-0.933461	0.285686	-0.315584	-0.597947	0.445138	-0.621200	-0.418563
Probe 4882	-1.959941	0.056473	-1.484897	0.245822	0.053151	0.704249	-0.059795	-0.514898	-0.365412	-0.328871	-0.837126	-0.481679	-0.455104	-0.813873	-0.508255	0.332193	-0.930140	-0.016610	-0.388665	-0.661064	-0.059795	0.415240	0.209282	-0.651098	0.754078	0.046507	-0.398631	-0.388665	0.322227	-1.046407	-0.205960	-0.989934	0.279042	-0.046507	0.315584	0.305618	0.960038	0.136199	-0.514898	0.391987	1.395214	-0.518221	0.036541	-0.999900	0.205960	0.338837	-0.195994	0.252467	0.697605	0.152809	-0.790618	0.096336	-0.116268	0.202637	-0.089692	-0.641132	-0.086370	-1.302198	0.289008	0.388665	0.538153	-0.305618
Probe 4883	-0.279042	-0.485002	-0.049829	-0.209282	0.229213	-0.169418	-0.279042	-1.189253	-0.318905	0.551440	-0.551440	-0.116268	-0.485002	-0.471714	0.368734	0.298974	-0.023253	-0.328871	0.664386	0.262433	0.541474	0.783975	0.465070	-0.036541	-0.382022	0.033219	-0.401953	-0.202637	-0.458426	-0.159452	-0.418563	0.448461	-0.116268	-0.119590	0.006644	-0.063117	-0.511577	0.521543	0.202637	-0.574694	0.471714	0.295652	0.006644	-0.006644	-0.348802	-0.342159	0.086370	-0.548119	0.611235	0.445138	0.149487	0.365412	-0.229213	0.215925	-0.328871	1.162680	-0.614556	-0.395310	-0.362090	-0.411919	1.272293	0.368734
Probe 4884	-0.282363	-1.548019	-0.684317	-0.677673	-1.750658	-0.029897	-0.704249	-2.248942	-0.252467	-0.511577	-0.568049	-0.262433	0.162775	-0.511577	-0.787297	-0.378700	0.966681	-0.860380	0.714215	0.109624	0.166096	1.597843	0.860380	-0.328871	-0.312261	-0.481679	-1.325450	-0.704249	-0.820516	-0.265754	0.112945	0.298974	-0.521543	-0.391987	-0.667707	-0.581338	0.504934	-0.139521	-0.611235	0.019932	0.528187	0.690961	1.019832	-0.471714	-0.687639	0.916852	-0.797263	0.252467	1.156026	0.697605	-0.418563	-0.930140	-0.385344	0.953393	0.372056	-0.850414	0.179384	-0.528187	-0.976647	-0.774009	0.431851	0.142843
Probe 4885	-0.096336	-0.896921	-0.727503	-1.408501	-1.866925	-1.086270	-1.820412	-1.910106	0.089692	0.066439	0.431851	-0.651098	0.737468	-1.777231	0.076404	-1.478254	0.096336	-0.162775	0.664386	-1.624427	0.282363	0.176062	0.764043	-0.026575	-0.793941	-0.358768	-1.714110	-1.185932	-0.797263	0.680996	-0.159452	1.053051	0.358768	0.352125	-1.345379	-1.179288	2.508060	-0.122911	-0.461748	-0.046507	-0.700927	1.322128	-0.083048	-0.073082	-1.361987	0.870346	-0.568049	-0.019932	2.152605	0.136199	-0.657741	-0.587981	-0.923496	1.471611	0.139521	-0.142843	-0.029897	-0.966681	0.225891	-1.249042	0.767365	-1.112845
Probe 4886	-1.587878	-1.199218	0.079726	1.843674	-1.501516	2.524668	-0.893599	-0.538153	-0.714215	-0.880310	-0.269076	-0.734146	-1.521446	-1.328771	-1.043085	-0.481679	-0.465070	-0.850414	-1.195896	-0.647775	2.189153	-1.212504	-0.946749	-0.069760	-2.292134	-1.268971	0.152809	-0.365412	-1.604486	-0.767365	1.737372	-0.800584	-1.624427	-0.860380	-1.205861	-0.817195	-0.617879	-0.411919	-1.069661	0.348802	-1.019832	-1.431752	-1.295555	-1.295555	1.099558	-0.136199	-1.066339	-0.647775	-1.498195	-0.999900	-1.634391	-0.860380	-0.760722	-1.056373	-0.734146	-1.548019	-0.953393	-0.690961	2.880112	-1.411822	-1.272293	-0.936784
Probe 4887	0.528187	-0.468392	-0.411919	0.833804	0.511577	-0.149487	-0.282363	-0.259110	-0.162775	-0.348802	0.149487	0.029897	-0.289008	-0.538153	-0.388665	0.029897	-0.617879	-0.289008	0.548119	0.571372	-0.202637	0.332193	-0.760722	0.026575	-0.279042	-0.455104	0.000000	0.760722	-0.441817	-0.112945	-0.687639	-0.006644	-0.328871	-0.086370	-1.109524	-0.750756	0.136199	-0.259110	0.199316	0.013288	1.448360	0.485002	-0.727503	-0.996578	-0.461748	0.136199	-0.083048	-0.295652	-1.086270	-0.581338	0.229213	0.265754	-0.730824	0.053151	0.039863	-0.225891	-0.617879	-0.478357	-0.621200	0.435172	1.016510	-0.774009
Probe 4888	1.086270	3.132575	-0.581338	-0.225891	-0.704249	-2.258907	0.016610	-2.391793	0.378700	0.601269	-1.255685	0.182705	0.252467	-0.172741	-0.159452	-0.617879	-0.355446	-0.790618	-1.528089	-1.013189	-0.561406	-0.262433	-2.072886	0.999900	-2.308742	1.142740	0.631166	0.352125	0.833804	-0.531509	-0.983291	-0.830482	-1.023153	-0.521543	-0.298974	-0.139521	-1.504838	0.890276	1.338736	-0.385344	-1.388571	-1.315485	-0.810550	0.488323	-1.375274	-0.322227	-0.644454	-1.262328	-1.474933	-1.567948	1.793839	-0.747433	-0.485002	-1.043085	-0.601269	-0.973325	-0.561406	-0.166096	1.604486	-1.697502	-0.800584	0.146165
Probe 4889	0.999900	-0.026575	-0.581338	-0.411919	0.003322	0.000000	-0.106302	-0.159452	-0.684317	-0.604591	-0.528187	0.541474	1.760623	-0.455104	-0.491645	-0.039863	0.059795	0.817195	0.471714	0.481679	1.959941	0.229213	1.282269	-0.401953	-0.385344	-0.255788	-0.481679	-0.059795	-0.235857	0.202637	0.548119	0.521543	1.807125	0.727503	-0.089692	-0.767365	0.750756	-0.601269	-0.275720	-0.428529	2.009765	-0.079726	-0.235857	0.269076	-0.036541	0.239179	-0.136199	0.896921	0.385344	0.179384	-0.876989	-1.126132	-0.827160	-0.086370	-0.252467	0.817195	-0.079726	-0.647775	2.165902	-0.674352	1.072983	0.245822
Probe 4890	-1.494862	-2.717342	-2.391793	-2.979771	-1.973227	-6.643856	-1.082949	-1.275626	-2.109424	-2.873468	-3.777031	-0.843770	-1.787196	-2.541276	-2.906684	-1.999800	3.600975	-1.926714	-3.607619	-1.056373	-2.923292	-3.272104	-0.963359	-0.989934	-2.312063	-1.641034	-2.697402	-1.641034	-2.836931	-1.959941	-2.687437	-1.092915	-1.926714	-4.989535	-2.016408	-1.876890	-1.876890	-2.318707	-2.813669	-2.145961	-0.089692	4.770288	2.039659	-2.179188	-2.016408	-2.371852	-2.345279	-2.265550	-1.797161	-1.870247	-2.913328	-2.461546	-2.893398	-2.448260	-2.282169	-1.508160	-1.541376	-3.049535	-2.365209	-2.341958	-1.554662	-1.763945
Probe 4891	-1.202540	0.358768	0.372056	-0.315584	-1.667607	0.890276	1.554662	-1.056373	-0.498289	-0.149487	-0.564728	0.960038	-1.086270	-0.279042	-1.680894	0.009966	-1.328771	1.209183	-2.780453	0.724180	0.478357	-1.335414	-2.155926	1.664286	-0.039863	2.232334	0.587981	-0.803907	-1.215826	1.189253	-0.604591	-1.272293	-2.132675	-0.857057	0.853735	0.664386	-0.774009	-1.803804	0.053151	-1.817090	-1.338736	-1.986514	-1.916749	1.830388	0.754078	0.704249	0.896921	-0.102980	-1.943333	-1.544697	2.368530	-0.999900	0.179384	-1.053051	0.069760	1.142740	0.265754	-1.827055	0.305618	-0.999900	-1.079626	-0.179384
Probe 4892	0.222569	0.485002	0.252467	0.315584	-0.700927	-0.700927	-1.006544	-0.953393	0.099658	0.279042	-0.252467	-0.770688	-0.116268	-0.378700	0.222569	0.664386	0.621200	-0.385344	-0.481679	0.345480	-0.056473	-1.179288	-1.381917	-0.129556	-1.136097	-0.783975	0.471714	1.026476	0.315584	-0.013288	0.946749	0.199316	-0.853735	0.395310	-1.063017	-1.461646	0.053151	1.072983	-0.850414	-0.096336	-1.458325	-0.438495	-0.239179	0.262433	-0.212603	0.378700	-0.787297	-1.315485	-0.820516	-1.112845	-0.289008	0.126233	-0.249145	1.425109	-1.245720	0.318905	-0.617879	0.817195	-0.066439	0.302295	-0.986613	-0.754078
Probe 4893	0.269076	0.156131	0.428529	-0.883633	-0.514898	-1.641034	-0.504934	-0.225891	1.478254	0.750756	0.375378	-0.169418	0.840448	-0.013288	-0.195994	-0.528187	0.049829	-0.411919	-1.086270	-0.411919	0.252467	-1.292234	-1.574592	1.557984	-0.225891	-0.621200	-0.627845	0.538153	-1.142740	0.647775	0.601269	0.488323	-1.883533	-0.428529	-0.943427	0.524864	0.023253	0.478357	0.558083	0.827160	-1.591199	-1.239077	-0.641132	-0.551440	0.358768	-0.375378	0.421885	-3.790317	0.176062	-0.318905	0.013288	0.106302	-0.953393	-0.611235	1.435073	-0.534830	-0.451782	0.458426	-0.053151	-0.152809	-0.259110	-0.142843
Probe 4894	-0.654420	-0.780653	-0.445138	-1.023153	-0.531509	-6.643856	1.199218	-0.714215	0.594625	1.657642	1.116167	0.485002	-0.222569	-0.637811	-0.146165	-0.591303	0.946749	-0.093014	2.112745	0.534830	-1.056373	-0.382022	1.979870	-0.136199	-0.159452	-0.365412	-0.754078	1.388571	0.614556	1.933357	-0.378700	-0.079726	-2.880112	-2.886755	-0.289008	-0.946749	0.182705	-0.760722	0.009966	-0.747433	-0.597947	-0.903565	0.122911	-0.694283	-0.013288	-0.827160	-1.305520	1.621105	-0.136199	1.205861	-1.013189	-0.634488	-0.760722	-1.215826	0.275720	0.239179	-0.737468	-1.059695	-0.408597	-0.036541	-0.089692	-1.013189
Probe 4895	-0.830482	-0.421885	-0.677673	-1.385249	-0.970003	2.361887	1.956619	-1.059695	-0.813873	-0.109624	1.491541	0.734146	1.215826	-1.122810	0.551440	-1.557984	-0.272399	0.637811	-3.159159	-1.126132	-0.468392	-2.042981	-2.116067	0.641132	-0.315584	0.491645	-2.468189	-1.102881	0.903565	0.485002	-0.983291	-1.757301	-2.564527	-2.454903	0.441817	-0.109624	-2.355244	-0.777331	-0.368734	-0.989934	-2.644256	-2.338636	-2.727307	0.215925	2.056278	0.205960	0.724180	-2.587778	-2.541276	-2.205761	-0.604591	-0.890276	-0.494968	0.415240	1.053051	0.013288	-1.986514	-2.607719	0.734146	-2.258907	-2.209083	-0.411919
Probe 4896	-0.222569	-1.003223	0.086370	-0.651098	-0.750756	-1.880212	-0.076404	-2.571170	0.382022	0.209282	-0.817195	0.006644	0.109624	-0.119590	0.485002	-1.119489	-0.013288	-0.285686	-0.574694	-0.930140	0.089692	-0.637811	-1.169324	-0.601269	-0.415240	-0.119590	-0.016610	-0.494968	-0.435172	0.279042	0.049829	-0.544796	0.009966	0.511577	-0.524864	0.076404	-0.953393	1.783874	0.029897	0.156131	-0.514898	-0.574694	0.195994	0.700927	-0.614556	0.312261	0.481679	0.338837	-1.438395	-0.591303	-0.199316	-0.235857	0.372056	-0.989934	0.667707	-0.431851	-0.641132	-0.478357	-0.063117	0.235857	1.468289	0.471714
Probe 4897	0.086370	-0.378700	-0.408597	-0.382022	0.285686	-0.853735	-0.142843	0.504934	-0.338837	0.289008	-0.471714	-0.249145	-0.607913	0.641132	0.076404	-0.558083	-0.126233	-0.352125	-0.956715	0.421885	-0.225891	-0.627845	-0.272399	0.235857	1.976549	0.036541	0.073082	1.156026	-0.019932	-0.352125	-0.408597	0.385344	-0.787297	-0.229213	0.886955	0.325549	-0.538153	-0.956715	-0.225891	-0.026575	0.156131	-0.119590	-0.039863	-0.172741	-0.362090	-0.265754	-0.611235	-0.514898	0.900242	-0.591303	-0.023253	1.464968	-0.259110	0.255788	-0.883633	-0.132877	0.621200	-0.986613	-0.581338	0.315584	-0.053151	-0.073082
Probe 4898	-0.475036	0.146165	0.262433	-0.415240	-0.418563	-0.900242	1.355344	0.604591	0.428529	0.631166	0.192671	0.275720	-0.903565	-0.162775	-0.069760	-0.172741	1.199218	0.963359	-0.023253	0.325549	-0.215925	-0.680996	0.179384	0.086370	-0.661064	0.661064	0.056473	-0.587981	0.109624	-0.501611	0.717537	-0.578015	-0.225891	-0.262433	0.677673	-0.093014	-0.435172	0.053151	0.172741	1.066339	0.089692	-0.494968	-0.252467	-0.242501	-0.305618	-0.604591	-0.468392	0.362090	-0.727503	-0.817195	0.036541	-0.757399	-0.166096	-0.657741	0.504934	-0.514898	0.279042	0.401953	0.325549	-0.534830	-0.803907	0.166096
Probe 4899	0.966681	-0.029897	0.468392	-0.305618	1.484897	0.269076	0.724180	-3.295355	-0.119590	1.481576	-0.923496	-0.073082	-3.982992	-0.046507	-0.026575	-0.239179	-3.318607	0.611235	0.594625	1.235756	0.026575	-0.259110	-1.332093	1.557984	-0.395310	0.302295	0.275720	-3.272104	-0.395310	0.189350	-3.092716	0.003322	0.514898	-0.129556	-4.202240	-0.086370	-0.458426	-0.102980	-4.315185	-0.538153	-3.056178	-3.252164	0.249145	0.876989	1.235756	0.328871	0.421885	-0.209282	-0.860380	-0.192671	0.255788	-3.800282	-0.850414	0.372056	0.538153	0.272399	-3.162480	0.478357	0.408597	-3.763745	0.282363	0.740790
Probe 4900	-2.797061	0.674352	-2.464868	-0.916852	-1.607819	-1.458325	-0.169418	0.880310	-2.388471	-2.448260	-2.959841	-2.880112	-0.139521	1.116167	-1.182610	0.594625	1.494862	-2.458225	-2.989735	-1.335414	-0.421885	-0.418563	0.086370	-1.940011	-2.647578	3.325250	-2.856860	-0.946749	-0.667707	-1.046407	1.162680	-2.594421	-2.215726	-1.448360	1.524768	0.750756	-2.634291	-3.441517	-0.717537	-3.909906	-1.737372	1.398536	-0.641132	0.717537	-2.667507	-1.142740	-0.431851	1.498195	-1.445038	-2.112745	0.232535	-1.242399	-0.365412	-3.258807	-2.059600	-1.215826	-0.717537	-1.405179	0.029897	-0.478357	-3.076108	0.252467
Probe 4901	-0.245822	-0.830482	-0.488323	-1.119489	-0.219247	-0.993257	-0.524864	0.332193	-0.700927	1.371952	-0.684317	-0.594625	-0.694283	4.185632	-0.651098	-0.332193	0.501611	1.325450	-1.255685	-1.003223	-0.561406	-0.800584	0.073082	0.395310	0.295652	-0.318905	-1.172645	-0.953393	0.089692	-1.601164	-0.671030	-0.375378	-1.212504	-1.348701	2.826966	-0.926818	-0.451782	-1.405179	-0.511577	-1.076304	-0.571372	-0.561406	-0.900242	-0.514898	-0.478357	0.229213	-0.405276	-0.797263	-0.531509	-0.720858	1.438395	-0.780653	-1.242399	-1.076304	-0.999900	-0.544796	-0.524864	-0.541474	-0.514898	-0.631166	-0.770688	-0.465070
Probe 4902	-1.189253	-0.551440	0.099658	1.006544	-0.026575	-0.548119	-0.119590	-0.461748	-0.053151	-0.807229	-0.475036	0.405276	-0.338837	0.621200	0.475036	-0.279042	0.013288	-0.056473	-0.441817	-0.458426	0.229213	-0.033219	-0.073082	-0.667707	-0.923496	0.265754	-0.232535	-0.345480	-0.212603	-0.647775	-0.707571	-0.943427	0.073082	0.544796	0.644454	0.664386	0.036541	0.468392	0.677673	-0.259110	-0.166096	-0.282363	0.026575	-0.534830	-0.179384	0.006644	0.179384	0.843770	-0.933461	-0.182705	0.395310	-0.544796	0.415240	-0.119590	-0.166096	0.694283	-0.621200	-0.073082	0.149487	-0.770688	0.428529	0.631166
Probe 4903	-0.398631	-0.388665	-0.415240	0.282363	-0.013288	-0.594625	-0.391987	-1.790517	0.604591	-0.116268	-0.817195	0.083048	-0.093014	-0.338837	0.913530	-0.109624	0.272399	0.109624	0.335514	-1.136097	0.312261	0.352125	0.295652	-0.827160	-1.252363	0.285686	0.172741	-0.694283	0.202637	-0.033219	-0.106302	-0.631166	-0.063117	0.255788	-0.053151	0.159452	-0.687639	0.538153	-0.255788	-0.073082	-0.531509	-0.122911	-0.069760	-0.239179	-0.129556	0.687639	-0.159452	0.860380	-0.242501	-0.345480	0.059795	-0.398631	0.511577	-0.112945	0.026575	-0.597947	-0.481679	-0.093014	0.338837	-0.006644	0.023253	0.375378
Probe 4904	-0.651098	-1.830388	-2.145961	-1.790517	-1.594521	4.414844	-1.146061	-1.298877	-1.953298	-1.664286	-0.571372	-0.764043	0.252467	-0.039863	-2.232334	-1.381917	-0.674352	-1.538054	-3.142540	-1.963263	0.182705	-2.793739	-2.248942	-0.219247	-0.876989	2.591100	-1.833709	-2.238977	-1.212504	-1.531411	-2.195796	-1.126132	-1.265650	-6.643856	-1.122810	-1.657642	1.986514	-1.734050	-1.245720	-2.621005	-1.694180	-1.597843	-1.684215	-0.335514	-1.441717	-0.561406	0.079726	1.504838	-2.232334	-0.289008	-1.202540	-1.607819	-1.587878	-0.893599	-2.106102	-1.162680	-1.185932	3.351823	-1.478254	-1.647678	-1.082949	-1.395214
Probe 4905	-0.046507	0.235857	-0.355446	0.046507	-0.494968	0.186028	0.411919	-0.112945	0.315584	0.239179	0.079726	0.262433	-0.275720	-0.451782	-0.614556	0.385344	-0.069760	0.597947	0.292329	0.445138	0.624522	-0.478357	0.192671	-0.757399	-0.541474	-0.265754	-0.126233	0.265754	0.458426	0.365412	-0.750756	1.232434	0.843770	0.817195	0.375378	-0.006644	0.315584	-0.086370	0.053151	-0.026575	-0.086370	0.119590	0.355446	0.617879	0.033219	0.239179	0.083048	0.627845	1.255685	1.342058	-0.558083	-0.225891	0.056473	0.159452	-0.093014	0.043185	-0.049829	-0.262433	-0.870346	0.132877	1.189253	-0.169418
Probe 4906	-1.999800	0.172741	0.787297	-0.561406	0.481679	-1.175967	0.498289	-0.999900	-1.886855	-2.225691	1.458325	1.471611	-0.242501	-2.179188	-0.411919	0.086370	-1.016510	0.747433	-0.558083	-0.651098	0.289008	-0.209282	-0.783975	0.940106	-2.345279	1.016510	-2.803704	-2.378495	-0.348802	0.886955	0.498289	-1.102881	0.431851	-0.425206	0.823838	0.943427	-0.242501	-0.202637	0.298974	-1.474933	-0.225891	-0.146165	-1.378595	-0.006644	0.697605	-1.003223	0.787297	1.966584	-1.943333	-0.239179	0.880310	-1.979870	-1.906784	0.312261	-0.315584	1.710788	-1.873568	-0.262433	-0.680996	-1.146061	0.355446	0.687639
Probe 4907	0.524864	1.355344	-0.677673	0.744112	-0.421885	-0.747433	-0.096336	-1.508160	1.156026	-1.166002	-0.707571	0.571372	-1.112845	1.033119	0.876989	-0.315584	-0.063117	-0.139521	-1.684215	-0.418563	-0.229213	-1.006544	-0.933461	-0.641132	-0.916852	0.438495	1.667607	-0.039863	0.146165	0.395310	-0.538153	-0.528187	-0.837126	-1.697502	0.046507	0.335514	-0.873667	-1.910106	0.624522	-0.654420	-1.564627	-0.940106	-0.279042	0.202637	0.079726	0.548119	0.056473	-0.066439	-1.767266	-1.112845	-0.156131	0.089692	0.531509	-1.385249	-0.504934	-0.362090	0.597947	-1.455003	1.259007	0.441817	-0.687639	0.810550
Probe 4908	0.803907	-0.305618	-0.348802	0.760722	-0.026575	0.548119	0.222569	-0.627845	-0.156131	-0.096336	0.262433	0.478357	0.372056	-0.245822	0.315584	0.215925	0.455104	0.654420	-0.219247	-0.073082	0.056473	0.122911	-0.189350	0.242501	-0.129556	0.597947	0.425206	-1.139418	0.448461	0.624522	0.166096	-0.488323	-0.003322	0.013288	0.298974	-0.411919	-0.730824	-0.910208	0.368734	-0.076404	-0.069760	-0.348802	0.132877	1.109524	0.000000	0.534830	-0.132877	0.488323	-0.996578	-0.498289	0.312261	-0.611235	-0.398631	-0.275720	0.581338	0.232535	0.205960	-0.611235	1.707466	0.544796	-0.089692	0.308939
Probe 4909	0.146165	0.129556	0.421885	-0.468392	-0.212603	-0.159452	-0.524864	-1.175967	-0.229213	0.956715	-1.378595	-0.086370	0.063117	-0.558083	0.714215	-0.584660	0.129556	-0.747433	-0.375378	-0.086370	0.418563	-0.305618	-0.255788	-0.857057	-1.272293	0.142843	-0.162775	0.282363	0.272399	-0.229213	-0.388665	0.086370	-0.202637	0.810550	-0.352125	-0.119590	0.000000	0.501611	-0.039863	0.033219	-0.558083	0.627845	0.966681	-0.375378	0.514898	0.355446	-0.176062	-0.431851	-0.787297	-0.285686	-1.009866	0.332193	0.282363	0.411919	-0.066439	0.129556	-0.411919	0.195994	0.322227	-0.352125	-0.039863	-0.186028
Probe 4910	-1.232434	0.073082	-0.056473	-0.355446	-0.707571	-0.574694	-0.069760	-0.494968	0.156131	-0.956715	0.551440	0.970003	-0.242501	0.448461	-0.106302	-0.617879	0.179384	0.617879	0.252467	-0.325549	-0.029897	0.989934	-0.664386	-0.710892	-1.222469	0.873667	-0.853735	-0.262433	-0.063117	-0.279042	0.465070	-0.840448	-0.212603	0.465070	0.471714	-0.355446	-0.494968	0.471714	0.275720	0.129556	-0.624522	-0.946749	0.059795	-1.484897	1.724085	-0.129556	0.654420	0.242501	-0.269076	0.767365	-0.734146	-0.813873	-0.478357	0.680996	0.704249	-0.219247	-0.156131	-0.352125	-0.059795	-0.272399	0.388665	0.946749
Probe 4911	-2.391793	0.039863	-0.614556	-0.279042	-0.418563	-6.643856	-0.305618	1.983192	-1.009866	-0.451782	-1.445038	-0.388665	-0.388665	-0.485002	-0.886955	-0.611235	-0.388665	-0.298974	1.086270	0.069760	-0.076404	1.086270	0.823838	-0.019932	-0.664386	-0.056473	-0.591303	-0.421885	-0.043185	-0.800584	-0.501611	0.003322	-1.229112	0.976647	-1.853639	-1.009866	0.033219	0.594625	-1.654321	-0.295652	1.926714	0.764043	1.966584	-0.398631	-0.700927	2.179188	-1.305520	0.677673	-0.225891	1.720764	-1.986514	-0.813873	0.086370	-0.076404	-0.521543	0.890276	-0.378700	-0.478357	-0.677673	-0.970003	-0.491645	-0.282363
Probe 4912	-0.867023	0.242501	-0.900242	-0.544796	-0.514898	1.332093	0.568049	-1.687537	-0.372056	-0.235857	-0.597947	0.584660	0.465070	0.468392	0.903565	-0.219247	-0.970003	-0.093014	-0.524864	0.521543	1.013189	-0.348802	-1.371952	0.302295	1.119489	-0.162775	-0.391987	0.016610	0.431851	0.066439	-0.195994	-0.674352	-0.561406	-1.043085	1.381917	0.225891	-0.807229	-0.886955	0.132877	0.019932	-0.089692	-0.730824	-1.438395	-0.099658	0.405276	-0.485002	0.614556	-0.102980	-1.338736	-0.843770	-0.195994	0.049829	-0.029897	-0.305618	-0.710892	0.262433	0.963359	-0.714215	0.680996	-0.621200	-0.116268	0.494968
Probe 4913	-1.468289	-0.026575	-1.239077	0.571372	-1.345379	-3.833509	-0.973325	-0.850414	-1.577913	0.036541	-0.033219	-1.159348	0.146165	-1.650999	0.192671	0.049829	-1.132775	-1.591199	-1.033119	0.398631	0.740790	-1.318806	1.378595	-0.345480	-1.810447	-1.471611	-1.189253	2.388471	-0.066439	-2.212404	-0.325549	0.093014	-1.959941	2.023051	-0.913530	-1.169324	-0.677673	2.640935	-1.239077	-0.438495	-1.086270	-0.594625	-0.764043	-0.508255	-0.960038	-0.508255	-0.671030	-1.697502	-2.175867	0.910208	-1.029798	-0.850414	2.265550	0.235857	-1.969906	0.149487	-0.458426	1.574592	0.388665	-1.694180	-1.757301	0.428529
